,Latitude,Longitude,NTAName
963,40.87600121428302,-73.88569609820456,Bedford Park-Fordham North
964,40.87156344086924,-73.88716960590207,Bedford Park-Fordham North
965,40.87137287732987,-73.89173371092382,Bedford Park-Fordham North
966,40.86737563433276,-73.885153485965,Bedford Park-Fordham North
967,40.865016953337765,-73.89075893095173,Bedford Park-Fordham North
968,40.86690024992307,-73.89127198841395,Bedford Park-Fordham North
969,40.859394263873654,-73.89802555136073,Bedford Park-Fordham North
970,40.85936849892251,-73.90444024610305,Fordham South
971,40.85509778233402,-73.90345472703802,Fordham South
972,40.86147964290026,-73.90089824604486,Fordham South
973,40.8588722845292,-73.90241800248485,Fordham South
974,40.862554102274686,-73.89900440895418,Fordham South
975,40.8560604249204,-73.8974452469552,Fordham South
976,40.85839821763406,-73.90351819039688,Fordham South
977,40.857495191121075,-73.89832004330528,Fordham South
978,40.85979312940195,-73.89990889680537,Fordham South
979,40.8563597157836,-73.90470147518349,Fordham South
980,40.85433944162846,-73.89797435803347,Mount Hope
981,40.84957007028204,-73.90233339081472,Mount Hope
982,40.85473249491862,-73.90533550790174,Mount Hope
983,40.84557842920226,-73.91242821499019,Mount Hope
984,40.85444198302614,-73.89916527723214,Mount Hope
985,40.84597569844643,-73.91297976562667,Mount Hope
986,40.85285558538472,-73.89723520713473,Mount Hope
987,40.84413019562487,-73.90662916916953,Mount Hope
988,40.84458816917856,-73.91253026074638,Mount Hope
989,40.852494828044925,-73.89998900116571,Mount Hope
990,40.88180956202147,-73.81949352229951,Eastchester-Edenwald-Baychester
991,40.88644505773167,-73.84307340003463,Eastchester-Edenwald-Baychester
992,40.891257740102965,-73.83738438909378,Eastchester-Edenwald-Baychester
993,40.88263075206001,-73.83273028030254,Eastchester-Edenwald-Baychester
994,40.8875550135045,-73.84075520164325,Eastchester-Edenwald-Baychester
995,40.88728566206674,-73.84016174420448,Eastchester-Edenwald-Baychester
996,40.88200261614087,-73.84191012212193,Eastchester-Edenwald-Baychester
997,40.88512392827157,-73.81840536252462,Eastchester-Edenwald-Baychester
998,40.86551830216122,-73.8279708416758,Eastchester-Edenwald-Baychester
999,40.86831162153138,-73.84042598088858,Eastchester-Edenwald-Baychester
1000,40.866370767745806,-73.83350103036649,Co-op City
1001,40.88353696239661,-73.82483325626583,Co-op City
1002,40.87085120407859,-73.83153163165338,Co-op City
1003,40.87664166564901,-73.84112621474596,Co-op City
1004,40.86733628157187,-73.81654578582894,Co-op City
1005,40.8671404687978,-73.83415182985762,Co-op City
1006,40.86228785101794,-73.82884510182373,Co-op City
1007,40.878828039735424,-73.83322650655872,Co-op City
1008,40.878685078216805,-73.8257934188546,Co-op City
1009,40.867806709445325,-73.82023956409739,Co-op City
1010,40.841563525876225,-73.88614787853187,East Tremont
1011,40.84843640800955,-73.88616636524341,East Tremont
1012,40.84421244264747,-73.8757712733204,East Tremont
1013,40.84920215696741,-73.87579459677887,East Tremont
1014,40.844402671579665,-73.87596589159669,East Tremont
1015,40.83934651784295,-73.88007559096548,East Tremont
1016,40.84787963258754,-73.88891609286244,East Tremont
1017,40.853607256532555,-73.88981792317296,East Tremont
1018,40.84359344903405,-73.87109315587767,East Tremont
1019,40.8425525878482,-73.88622922794002,East Tremont
1020,40.582333312953544,-73.93700436577856,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
1021,40.5772632296557,-73.94010437510333,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
1022,40.58938384064506,-73.9370388691638,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
1023,40.57965551745017,-73.9417031895614,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
1024,40.593592472507375,-73.94015854334876,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
1025,40.593722563681276,-73.93229404977026,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
1026,40.60149177882958,-73.93416760036928,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
1027,40.5886043816501,-73.95193053676157,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
1028,40.58020972561594,-73.95479500797546,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
1029,40.58100532050979,-73.95005879870494,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
1030,40.55973453824319,-73.91895042985888,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
1031,40.57182832932745,-73.87987412083216,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
1032,40.598895398051155,-73.8314489321186,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
1033,40.550263963087886,-73.94022464411121,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
1034,40.59108849570896,-73.83496481629678,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
1035,40.59045454883593,-73.83097487246592,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
1036,40.564375567798315,-73.8891669751839,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
1037,40.5729683470151,-73.87204805701309,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
1038,40.59000047252964,-73.82434246336591,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
1039,40.56950373423364,-73.85545101314612,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
1040,40.60762949721449,-74.08430998246894,Grymes Hill-Clifton-Fox Hills
1041,40.60973427384903,-74.08333954252099,Grymes Hill-Clifton-Fox Hills
1042,40.61631612413396,-74.09369289877988,Grymes Hill-Clifton-Fox Hills
1043,40.62922812039485,-74.08666914499199,Grymes Hill-Clifton-Fox Hills
1044,40.62597610176216,-74.08646579763717,Grymes Hill-Clifton-Fox Hills
1045,40.62074765636088,-74.07237977593077,Grymes Hill-Clifton-Fox Hills
1046,40.62969901547875,-74.08174330443298,Grymes Hill-Clifton-Fox Hills
1047,40.613214653555474,-74.07611887773344,Grymes Hill-Clifton-Fox Hills
1048,40.6161497199667,-74.09480387262332,Grymes Hill-Clifton-Fox Hills
1049,40.622887975934475,-74.076546849991,Grymes Hill-Clifton-Fox Hills
1050,40.61182510775806,-74.08066283836813,Stapleton-Rosebank
1051,40.63631534597906,-74.07488855745792,Stapleton-Rosebank
1052,40.62126371202098,-74.06426034313404,Stapleton-Rosebank
1053,40.621358294152245,-74.08330086823744,Stapleton-Rosebank
1054,40.61217328069963,-74.08380439375638,Stapleton-Rosebank
1055,40.61201742097892,-74.08006411936144,Stapleton-Rosebank
1056,40.61614507323183,-74.07989715246497,Stapleton-Rosebank
1057,40.610001130905296,-74.05890608204504,Stapleton-Rosebank
1058,40.61874261840947,-74.08135231414192,Stapleton-Rosebank
1059,40.61305891905571,-74.06714075114381,Stapleton-Rosebank
1060,40.66337490812061,-73.75931747024516,Springfield Gardens South-Brookville
1061,40.656100534833456,-73.76339514702305,Springfield Gardens South-Brookville
1062,40.66721909869746,-73.77927416395256,Springfield Gardens South-Brookville
1063,40.66710387480577,-73.77828215295052,Springfield Gardens South-Brookville
1064,40.6573946929085,-73.75457576283785,Springfield Gardens South-Brookville
1065,40.666001598675834,-73.796208168263,Springfield Gardens South-Brookville
1066,40.65901454482072,-73.75391127413246,Springfield Gardens South-Brookville
1067,40.655549091605614,-73.74615431169542,Springfield Gardens South-Brookville
1068,40.655032178698704,-73.75023264798838,Springfield Gardens South-Brookville
1069,40.65988623258393,-73.75235665734806,Springfield Gardens South-Brookville
1070,40.667230407168304,-73.73671201142551,Rosedale
1071,40.66258352673124,-73.75051662115683,Rosedale
1072,40.648859935594906,-73.74503850086141,Rosedale
1073,40.65303167523006,-73.75338231200524,Rosedale
1074,40.64331572351637,-73.75272985891975,Rosedale
1075,40.66010740327547,-73.7489683597235,Rosedale
1076,40.65499139331498,-73.74755763439754,Rosedale
1077,40.675013102303026,-73.73128715259232,Rosedale
1078,40.649661788362366,-73.74475332600576,Rosedale
1079,40.6666638675631,-73.7430902810681,Rosedale
1080,40.54979364787554,-74.11032594715306,Oakwood-Oakwood Beach
1081,40.569664196908946,-74.1175158332169,Oakwood-Oakwood Beach
1082,40.56530501810977,-74.12829797067486,Oakwood-Oakwood Beach
1083,40.550194506638206,-74.11059431038493,Oakwood-Oakwood Beach
1084,40.56119652358417,-74.12597815487273,Oakwood-Oakwood Beach
1085,40.55310283017874,-74.12548792519677,Oakwood-Oakwood Beach
1086,40.56290083606202,-74.1386274107159,Oakwood-Oakwood Beach
1087,40.55864773039554,-74.12381243229972,Oakwood-Oakwood Beach
1088,40.55578118043979,-74.11044889696863,Oakwood-Oakwood Beach
1089,40.552246481104135,-74.13145505161528,Oakwood-Oakwood Beach
1090,40.56373045041162,-74.11181268527372,New Dorp-Midland Beach
1091,40.579232178328844,-74.09895106838749,New Dorp-Midland Beach
1092,40.56600329605013,-74.0928473946997,New Dorp-Midland Beach
1093,40.57696315512458,-74.1005323729158,New Dorp-Midland Beach
1094,40.581427476330965,-74.1051997877528,New Dorp-Midland Beach
1095,40.565760005263584,-74.10296664292224,New Dorp-Midland Beach
1096,40.56563820604536,-74.09921809748238,New Dorp-Midland Beach
1097,40.56538082520002,-74.10750939510373,New Dorp-Midland Beach
1098,40.571557388668744,-74.1053003966742,New Dorp-Midland Beach
1099,40.56330551921942,-74.1053605075718,New Dorp-Midland Beach
1100,40.70538826988166,-73.93356887053596,East Williamsburg
1101,40.711142042407964,-73.9314745881401,East Williamsburg
1102,40.707711006698936,-73.93955913876765,East Williamsburg
1103,40.71792682173874,-73.9264993579397,East Williamsburg
1104,40.720183458670924,-73.9278906225072,East Williamsburg
1105,40.709128371828186,-73.94156094831372,East Williamsburg
1106,40.70901859903847,-73.93190720929331,East Williamsburg
1107,40.70999578150486,-73.95046956718669,East Williamsburg
1108,40.705909042555135,-73.93961028863572,East Williamsburg
1109,40.714800528697054,-73.93058130068002,East Williamsburg
1110,40.59654921913895,-74.08301672982338,Grasmere-Arrochar-Ft. Wadsworth
1111,40.604900274609335,-74.05804948532064,Grasmere-Arrochar-Ft. Wadsworth
1112,40.60522673484269,-74.08867618619487,Grasmere-Arrochar-Ft. Wadsworth
1113,40.601407315887165,-74.07691762138946,Grasmere-Arrochar-Ft. Wadsworth
1114,40.59465823465477,-74.0629862017577,Grasmere-Arrochar-Ft. Wadsworth
1115,40.59695182751483,-74.08589056297181,Grasmere-Arrochar-Ft. Wadsworth
1116,40.60108131755912,-74.05936600744326,Grasmere-Arrochar-Ft. Wadsworth
1117,40.59802754889664,-74.08470141330862,Grasmere-Arrochar-Ft. Wadsworth
1118,40.59263966509176,-74.06898634584934,Grasmere-Arrochar-Ft. Wadsworth
1119,40.603386408967914,-74.06907725428037,Grasmere-Arrochar-Ft. Wadsworth
1120,40.587435619115254,-74.07505775333658,Old Town-Dongan Hills-South Beach
1121,40.59867992387361,-74.08380382774808,Old Town-Dongan Hills-South Beach
1122,40.58318097657903,-74.0804474154303,Old Town-Dongan Hills-South Beach
1123,40.58161341012912,-74.08164823459255,Old Town-Dongan Hills-South Beach
1124,40.59153599254088,-74.07390874372624,Old Town-Dongan Hills-South Beach
1125,40.59427285610509,-74.08227752634043,Old Town-Dongan Hills-South Beach
1126,40.60073830789978,-74.08505751375635,Old Town-Dongan Hills-South Beach
1127,40.5790172051924,-74.08867734256332,Old Town-Dongan Hills-South Beach
1128,40.59275854786744,-74.09506017052112,Old Town-Dongan Hills-South Beach
1129,40.585331416582704,-74.09170107116667,Old Town-Dongan Hills-South Beach
1130,40.70203726789213,-73.99556408616422,Brooklyn Heights-Cobble Hill
1131,40.6999656801841,-73.99670945230378,Brooklyn Heights-Cobble Hill
1132,40.700935622736594,-73.99287044348094,Brooklyn Heights-Cobble Hill
1133,40.69874814433831,-73.99143911985101,Brooklyn Heights-Cobble Hill
1134,40.695366902869644,-73.98971996051083,Brooklyn Heights-Cobble Hill
1135,40.69485329676306,-73.99750611112658,Brooklyn Heights-Cobble Hill
1136,40.69113906547002,-73.99254698615665,Brooklyn Heights-Cobble Hill
1137,40.70010424621399,-73.99445635364432,Brooklyn Heights-Cobble Hill
1138,40.69416958434618,-73.99393358292477,Brooklyn Heights-Cobble Hill
1139,40.69961980549972,-73.9919932064939,Brooklyn Heights-Cobble Hill
1140,40.69037613112844,-73.9854063050842,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
1141,40.692396075627116,-73.99174532660585,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
1142,40.68329165413133,-73.9798192017576,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
1143,40.68494329520067,-73.98084577946295,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
1144,40.68960506250696,-73.98043275000526,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
1145,40.69820285140526,-73.98885647598631,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
1146,40.70128449511892,-73.99220724317827,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
1147,40.69499043916116,-73.98696173881338,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
1148,40.69073440423224,-73.98733555634864,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
1149,40.68425635616836,-73.98235393593927,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
1150,40.60767531331013,-73.91794072315169,Georgetown-Marine Park-Bergen Beach-Mill Basin
1151,40.62590440605369,-73.9244078590917,Georgetown-Marine Park-Bergen Beach-Mill Basin
1152,40.61001112450042,-73.93458846038338,Georgetown-Marine Park-Bergen Beach-Mill Basin
1153,40.621836597664895,-73.91206553400937,Georgetown-Marine Park-Bergen Beach-Mill Basin
1154,40.617119257201836,-73.894930914715,Georgetown-Marine Park-Bergen Beach-Mill Basin
1155,40.61614658682375,-73.91265100843749,Georgetown-Marine Park-Bergen Beach-Mill Basin
1156,40.61112055573245,-73.93406860786722,Georgetown-Marine Park-Bergen Beach-Mill Basin
1157,40.61411471971544,-73.89839483849838,Georgetown-Marine Park-Bergen Beach-Mill Basin
1158,40.620995100396044,-73.92075328957517,Georgetown-Marine Park-Bergen Beach-Mill Basin
1159,40.615418942886656,-73.9045088558439,Georgetown-Marine Park-Bergen Beach-Mill Basin
1160,40.61870229469307,-73.96343093819326,park-cemetery-etc-Brooklyn
1161,40.69337614284767,-73.92077397974445,park-cemetery-etc-Brooklyn
1162,40.60269562163405,-73.98771840758411,park-cemetery-etc-Brooklyn
1163,40.67036957768651,-73.93528906571748,park-cemetery-etc-Brooklyn
1164,40.604455877773454,-73.98159403921643,park-cemetery-etc-Brooklyn
1165,40.64505603127155,-73.88617199063188,park-cemetery-etc-Brooklyn
1166,40.58656273389327,-73.87761558804499,park-cemetery-etc-Brooklyn
1167,40.66866148411108,-73.93919019460533,park-cemetery-etc-Brooklyn
1168,40.635235799085294,-73.86454200100896,park-cemetery-etc-Brooklyn
1169,40.64725554666894,-74.00312963907466,park-cemetery-etc-Brooklyn
1170,40.85565665538317,-73.85189720986621,Pelham Parkway
1171,40.85068131404591,-73.85207851460129,Pelham Parkway
1172,40.8569970762523,-73.86162729213423,Pelham Parkway
1173,40.85706832944311,-73.84628782288186,Pelham Parkway
1174,40.85607530567015,-73.86721590638724,Pelham Parkway
1175,40.856099425738385,-73.8626936236623,Pelham Parkway
1176,40.85255859861868,-73.84024688902394,Pelham Parkway
1177,40.851923917265296,-73.85617623297708,Pelham Parkway
1178,40.85065683672061,-73.86216319092148,Pelham Parkway
1179,40.849917200463565,-73.8512656332346,Pelham Parkway
1180,40.67649470212658,-74.01428138388106,Carroll Gardens-Columbia Street-Red Hook
1181,40.6770628999967,-73.99622644909519,Carroll Gardens-Columbia Street-Red Hook
1182,40.68596388372506,-74.0014978208181,Carroll Gardens-Columbia Street-Red Hook
1183,40.67696596443243,-73.99390962926579,Carroll Gardens-Columbia Street-Red Hook
1184,40.67376766954721,-74.0010349164665,Carroll Gardens-Columbia Street-Red Hook
1185,40.67723424328093,-74.00924549200242,Carroll Gardens-Columbia Street-Red Hook
1186,40.67003402511123,-74.00568132957727,Carroll Gardens-Columbia Street-Red Hook
1187,40.683727316980935,-74.00106514077466,Carroll Gardens-Columbia Street-Red Hook
1188,40.67631748248419,-74.00582846115967,Carroll Gardens-Columbia Street-Red Hook
1189,40.67653081276277,-73.99494453412318,Carroll Gardens-Columbia Street-Red Hook
1190,40.753235880428875,-73.75731922609617,Bayside-Bayside Hills
1191,40.755525211101,-73.78098238097725,Bayside-Bayside Hills
1192,40.75853625497353,-73.76541529530644,Bayside-Bayside Hills
1193,40.76815961586466,-73.77333633332819,Bayside-Bayside Hills
1194,40.763414355279025,-73.76738368566305,Bayside-Bayside Hills
1195,40.76042602101854,-73.7822465299199,Bayside-Bayside Hills
1196,40.754750278425924,-73.77834537967378,Bayside-Bayside Hills
1197,40.765515875740526,-73.76125087347587,Bayside-Bayside Hills
1198,40.771883607009045,-73.79123193421883,Bayside-Bayside Hills
1199,40.75023254721425,-73.78028027985754,Bayside-Bayside Hills
1200,40.8257786003685,-73.92641283828901,West Concourse
1201,40.840832491083596,-73.9160083162882,West Concourse
1202,40.816374894794315,-73.93040205723261,West Concourse
1203,40.835927164680996,-73.91842314701691,West Concourse
1204,40.829197508981565,-73.92838457651412,West Concourse
1205,40.82181929737007,-73.92991307479296,West Concourse
1206,40.82531364916349,-73.92718833084606,West Concourse
1207,40.84080485959318,-73.91805045671116,West Concourse
1208,40.8266004784827,-73.92687912236428,West Concourse
1209,40.82946452505245,-73.92383853479707,West Concourse
1210,40.82432445742097,-73.94575170576863,Hamilton Heights
1211,40.82363028968982,-73.95157794711677,Hamilton Heights
1212,40.8288125523099,-73.94885606789944,Hamilton Heights
1213,40.82910318162627,-73.94605234922113,Hamilton Heights
1214,40.833980316671216,-73.9501159535168,Hamilton Heights
1215,40.82471042077374,-73.94747465155858,Hamilton Heights
1216,40.830515948474314,-73.94434995497701,Hamilton Heights
1217,40.83247073727754,-73.94951965637487,Hamilton Heights
1218,40.82794309866503,-73.94194205456124,Hamilton Heights
1219,40.82995124373301,-73.93986806675824,Hamilton Heights
1220,40.78762220914453,-73.95371189507298,East Harlem South
1221,40.789085292550126,-73.9462450316424,East Harlem South
1222,40.79180832467644,-73.94045040866344,East Harlem South
1223,40.79241178234373,-73.94870552201951,East Harlem South
1224,40.78443458525728,-73.94522593980716,East Harlem South
1225,40.788631002125356,-73.93826454674327,East Harlem South
1226,40.790399683884424,-73.9478321493964,East Harlem South
1227,40.791903322082966,-73.93945263718511,East Harlem South
1228,40.79590167405196,-73.94669326555439,East Harlem South
1229,40.78952543183628,-73.93941847582026,East Harlem South
1230,40.75450043979359,-73.96179013408799,Turtle Bay-East Midtown
1231,40.75642626396724,-73.96066810175712,Turtle Bay-East Midtown
1232,40.757860638570165,-73.9639920445177,Turtle Bay-East Midtown
1233,40.74554880790264,-73.97258341721609,Turtle Bay-East Midtown
1234,40.75013431261105,-73.9689818573864,Turtle Bay-East Midtown
1235,40.748560174657044,-73.9650956058028,Turtle Bay-East Midtown
1236,40.761276062443606,-73.9657655076652,Turtle Bay-East Midtown
1237,40.760110395109514,-73.96692975490095,Turtle Bay-East Midtown
1238,40.75692656760181,-73.97103278217729,Turtle Bay-East Midtown
1239,40.75692285380423,-73.96496039047376,Turtle Bay-East Midtown
1240,40.7583960355881,-73.96145273570329,Lenox Hill-Roosevelt Island
1241,40.75715789077517,-73.94486412915192,Lenox Hill-Roosevelt Island
1242,40.75573959991459,-73.948666646933,Lenox Hill-Roosevelt Island
1243,40.76805532101404,-73.95306459507707,Lenox Hill-Roosevelt Island
1244,40.75846118639674,-73.96354507228455,Lenox Hill-Roosevelt Island
1245,40.75446144315666,-73.94588787769563,Lenox Hill-Roosevelt Island
1246,40.77055081720781,-73.94895986871306,Lenox Hill-Roosevelt Island
1247,40.76303720253473,-73.94829497346812,Lenox Hill-Roosevelt Island
1248,40.76390637771961,-73.96230390754594,Lenox Hill-Roosevelt Island
1249,40.76090323947446,-73.95435229671563,Lenox Hill-Roosevelt Island
1250,40.77311275850866,-73.92953912251849,Old Astoria
1251,40.76914698400496,-73.93285388283418,Old Astoria
1252,40.76862237988919,-73.91992106296107,Old Astoria
1253,40.77350592263063,-73.93112689029788,Old Astoria
1254,40.774975906313905,-73.93294102259618,Old Astoria
1255,40.76809062205061,-73.92013123337537,Old Astoria
1256,40.76852738458754,-73.92964230959767,Old Astoria
1257,40.76682466716335,-73.92302607122265,Old Astoria
1258,40.76747276462142,-73.9216666123998,Old Astoria
1259,40.77364539110114,-73.92272699634232,Old Astoria
1260,40.78251162018906,-73.95048131030995,park-cemetery-etc-Manhattan
1261,40.69524167194257,-74.01891893065712,park-cemetery-etc-Manhattan
1262,40.7576055350473,-73.97701125281483,park-cemetery-etc-Manhattan
1263,40.749952929286515,-73.99369754638246,park-cemetery-etc-Manhattan
1264,40.76802047534729,-73.97955595738298,park-cemetery-etc-Manhattan
1265,40.86452001273338,-73.91831978239827,park-cemetery-etc-Manhattan
1266,40.69336790632155,-74.03463236809682,park-cemetery-etc-Manhattan
1267,40.75670362070605,-73.98151040931182,park-cemetery-etc-Manhattan
1268,40.73439753449331,-73.9896684033575,park-cemetery-etc-Manhattan
1269,40.69339550312283,-74.02704685012779,park-cemetery-etc-Manhattan
1270,40.7860746952176,-73.90348583947879,Steinway
1271,40.778520529701105,-73.9115797613314,Steinway
1272,40.775299075334736,-73.90781161237965,Steinway
1273,40.77366039107335,-73.89970677225142,Steinway
1274,40.78441968860332,-73.90754437899349,Steinway
1275,40.78407101087529,-73.89933683880415,Steinway
1276,40.7805172134205,-73.91514926707981,Steinway
1277,40.77675916301401,-73.91265426592597,Steinway
1278,40.7731792194604,-73.90065627634802,Steinway
1279,40.77630310972002,-73.90883277849372,Steinway
1280,40.72493677823872,-73.84698569001303,Airport
1281,40.68364030436966,-73.85571407613409,Airport
1282,40.67588608330594,-73.81340476680266,Airport
1283,40.694428516110186,-73.83273902322522,Airport
1284,40.63251354874833,-73.76461351643539,Airport
1285,40.716403558455355,-73.8186081531145,Airport
1286,40.665373405637716,-73.82232265909022,Airport
1287,40.71950180390882,-73.8149547456943,Airport
1288,40.642501308359044,-73.81388024313362,Airport
1289,40.64470686425534,-73.80058829086768,Airport
1290,40.79503656637548,-73.78202042210243,Ft. Totten-Bay Terrace-Clearview
1291,40.77565499914565,-73.78971350021018,Ft. Totten-Bay Terrace-Clearview
1292,40.77829842789647,-73.78256861846207,Ft. Totten-Bay Terrace-Clearview
1293,40.78254137915245,-73.79861113016014,Ft. Totten-Bay Terrace-Clearview
1294,40.79329627771015,-73.77664298037317,Ft. Totten-Bay Terrace-Clearview
1295,40.78901633152726,-73.78502024236231,Ft. Totten-Bay Terrace-Clearview
1296,40.780359057895076,-73.78681169346551,Ft. Totten-Bay Terrace-Clearview
1297,40.78162761704974,-73.78898489899932,Ft. Totten-Bay Terrace-Clearview
1298,40.78150848818915,-73.78979392962752,Ft. Totten-Bay Terrace-Clearview
1299,40.776334527357164,-73.79045270004083,Ft. Totten-Bay Terrace-Clearview
1300,40.8035343184303,-73.953402681741,Central Harlem South
1301,40.80205740777558,-73.94585077014233,Central Harlem South
1302,40.80823552167002,-73.94502128594308,Central Harlem South
1303,40.808820835181066,-73.94750063212959,Central Harlem South
1304,40.80441659282329,-73.94512250661305,Central Harlem South
1305,40.80445648580409,-73.95289011785103,Central Harlem South
1306,40.799650354697306,-73.94931069745422,Central Harlem South
1307,40.802542007818914,-73.95398230219067,Central Harlem South
1308,40.80692461734627,-73.9501839712096,Central Harlem South
1309,40.807651585629785,-73.94887310123278,Central Harlem South
1310,40.8018450222991,-73.93800175479645,East Harlem North
1311,40.80593999440422,-73.94034931900612,East Harlem North
1312,40.79774317403023,-73.94466275051069,East Harlem North
1313,40.79334160201799,-73.93605922407572,East Harlem North
1314,40.796863864468634,-73.93902266156769,East Harlem North
1315,40.797977673775854,-73.94452802505208,East Harlem North
1316,40.807104176229814,-73.93726976636259,East Harlem North
1317,40.799045748099964,-73.93621341510284,East Harlem North
1318,40.79881678357893,-73.93964606381292,East Harlem North
1319,40.81238728217175,-73.93477736070918,East Harlem North
1320,40.752301286373914,-73.82444410276398,Flushing
1321,40.7594079283783,-73.82491175470722,Flushing
1322,40.754812890326974,-73.82466350669881,Flushing
1323,40.77634675715197,-73.82422059331522,Flushing
1324,40.76222984988729,-73.83057719007896,Flushing
1325,40.757247434217604,-73.81928137559898,Flushing
1326,40.75511384463717,-73.82072479627537,Flushing
1327,40.756640279316485,-73.82701773012658,Flushing
1328,40.74796496001253,-73.82553943849507,Flushing
1329,40.75440023782853,-73.8262234111697,Flushing
1330,40.78466843646955,-73.81202205357023,Whitestone
1331,40.790657508025184,-73.80679787426261,Whitestone
1332,40.79488747360917,-73.80408813410504,Whitestone
1333,40.795636207642296,-73.80582467963126,Whitestone
1334,40.78065780214886,-73.82954992811794,Whitestone
1335,40.7878351689227,-73.79566901428832,Whitestone
1336,40.781758580943084,-73.80147861214438,Whitestone
1337,40.79314193719794,-73.80410755987934,Whitestone
1338,40.782494172233186,-73.82903413224822,Whitestone
1339,40.79085674073383,-73.82049630236313,Whitestone
1340,40.6736653029971,-73.77856969029668,Springfield Gardens North
1341,40.67545241203661,-73.7663803617243,Springfield Gardens North
1342,40.67273036120317,-73.7684701429119,Springfield Gardens North
1343,40.676347091952934,-73.76337980335902,Springfield Gardens North
1344,40.666858530059635,-73.78144923588003,Springfield Gardens North
1345,40.67005850818203,-73.77646896430275,Springfield Gardens North
1346,40.67780085946174,-73.77193445961252,Springfield Gardens North
1347,40.671434635857615,-73.76628213025619,Springfield Gardens North
1348,40.66914313683166,-73.76987810574727,Springfield Gardens North
1349,40.673935814932726,-73.78264091402731,Springfield Gardens North
1350,40.68189318695644,-73.78634143368944,Baisley Park
1351,40.67721710146327,-73.79481670468179,Baisley Park
1352,40.68219239676297,-73.80342786143784,Baisley Park
1353,40.68158379049665,-73.80502097621017,Baisley Park
1354,40.689229162505036,-73.78410695530431,Baisley Park
1355,40.68906413961382,-73.78943679378142,Baisley Park
1356,40.668159767610724,-73.79249511001902,Baisley Park
1357,40.68667430371814,-73.79968402292508,Baisley Park
1358,40.67765984397406,-73.79810743915665,Baisley Park
1359,40.67044135215498,-73.78108955605474,Baisley Park
1360,40.63156469838393,-74.00983398078246,Sunset Park East
1361,40.64088412219069,-74.00021829432082,Sunset Park East
1362,40.644315548114555,-73.99763129494691,Sunset Park East
1363,40.64919189163208,-74.00297257984666,Sunset Park East
1364,40.63609810995491,-74.01191905629574,Sunset Park East
1365,40.64428465654865,-73.99010616698536,Sunset Park East
1366,40.641801287330495,-74.00393221214452,Sunset Park East
1367,40.64869813232084,-74.0010342974508,Sunset Park East
1368,40.639699683603666,-74.00931403430687,Sunset Park East
1369,40.64478074235058,-74.00454097518478,Sunset Park East
1370,40.74785110523217,-73.74868222984009,Oakland Gardens
1371,40.746834665204574,-73.76479623267701,Oakland Gardens
1372,40.73211413582863,-73.74970713430098,Oakland Gardens
1373,40.754220004996476,-73.75876111017122,Oakland Gardens
1374,40.73136974791591,-73.75273098130138,Oakland Gardens
1375,40.74204561093127,-73.75279385699493,Oakland Gardens
1376,40.756980376546416,-73.76018024969108,Oakland Gardens
1377,40.732587691439214,-73.74800401044264,Oakland Gardens
1378,40.75561143062438,-73.75575673504703,Oakland Gardens
1379,40.738377465615145,-73.750075871868,Oakland Gardens
1380,40.643910869578946,-74.02251079432806,Sunset Park West
1381,40.64930407270059,-74.0147943202894,Sunset Park West
1382,40.66075596365097,-73.9980361146716,Sunset Park West
1383,40.660079901230205,-74.01471493354153,Sunset Park West
1384,40.64797830350792,-74.0083509201792,Sunset Park West
1385,40.66410938972514,-73.99432333437119,Sunset Park West
1386,40.654944628974775,-73.9955828327894,Sunset Park West
1387,40.655817740440995,-74.01422790905221,Sunset Park West
