,name,place_id,rating,types,user_ratings_total,price_level,geometry,vicinity,Latitude,Longitude
149,Gu Wol San,ChIJAUcxdMdhwokRRkR2TrFcyBE,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",10.0,,,"156-28 Northern Boulevard, Flushing",40.7632576,-73.8089456
150,Ssam Tong Korean BBQ,ChIJv0dpGCNgwokRr-hIXLB-cqY,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",131.0,,,"41-08 149th Place, Flushing",40.7620155,-73.81482439999999
151,Han Joo,ChIJBZU2GCNgwokRK6RDqmn6HIw,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",166.0,2.0,,"41-06 149th Place, Flushing",40.7620607,-73.8148621
152,Paris Baguette,ChIJWyg3xCVgwokRkBwGdE6mFBc,3.6,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",143.0,2.0,,"156-24 Northern Boulevard, Queens",40.76336670000001,-73.8087997
153,Mapo | Korean BBQ Flushing | Korean Restaurant | 마포 숯불갈비 플러싱 맛집,ChIJJW8QGSNgwokR0EmeNQKVm7M,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",376.0,2.0,,"149-24 41st Avenue, Flushing",40.76218679999999,-73.8148641
154,One for the Road,ChIJ2bhC9b5hwokRGANc3y3eD5o,4.5,"['cafe', 'bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",30.0,,,"40-25 150th Street, Flushing",40.7629503,-73.81390429999999
155,Jang Dok Dae Korean,ChIJibRkwKVhwokRybiHlgELwvA,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",7.0,,,"149-22 41st Avenue, Queens",40.7621679,-73.8150388
156,Heungbune 흥부네,ChIJx0mPpE9hwokROQtWmfiH9iQ,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0,,,"149-22 41st Avenue, Flushing",40.7621679,-73.8150388
157,KangTong,ChIJofAuGSNgwokREkvXbdcmzZs,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",123.0,2.0,,"149-20 41st Avenue, Queens",40.7621676,-73.8150402
158,Joong Koog Jip,ChIJ9w5BICNgwokR4aBN7tTOSvk,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",70.0,,,"149-08 41st Avenue, Flushing",40.761938,-73.8153339
159,Chinese House,ChIJ9w5BICNgwokRm7jU9oySXn8,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",195.0,2.0,,"14908 41st Avenue, Flushing",40.761938,-73.8153339
161,Sam Won Gahk,ChIJM_jnmBlgwokRCHxrZQrFbHM,4.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",457.0,2.0,,"144-20 Northern Boulevard, Flushing",40.76459500000001,-73.822557
162,天府小串城 Tianfu BBQ,ChIJD_WveSRhwokRyXt-bG4tUgU,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",39.0,,,"144-18 Northern Boulevard, Flushing",40.7646115,-73.8226722
163,Tianfulao,ChIJ8e1yCxlgwokRurXYAmJfvUo,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",18.0,,,"144-18 Northern Boulevard, Queens",40.7646948,-73.822822
171,Dae Bak Restaurant,ChIJbQyPJR9gwokR4Iy8RG51wUY,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",63.0,,,"146-06 34th Avenue, Flushing",40.7671557,-73.8208508
173,미선식당 美善饭店 Mei Shan Restaurant,ChIJS08cjSdhwokRGH3dTdcS05k,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",10.0,,,"141-41 Northern Boulevard, Flushing",40.7645412,-73.8249416
174,树木屋 东北料理,ChIJOSRvLRpgwokRfJOWaQj5RZ8,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",16.0,,,"141-41 Northern Boulevard, Flushing",40.7645412,-73.8249416
179,Los Marinillos,ChIJt9cWr4hhwokRj2Jwp2MGRR4,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",36.0,,,"141-08 Northern Boulevard, Flushing",40.76425140000001,-73.82546169999999
180,To Steki,ChIJaSn6bhqLwokRHzytEnu3PrQ,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",79.0,,,"2014 Francis Lewis Boulevard, Whitestone",40.77999560000001,-73.8026886
181,Gigi's Pizzeria - Whitestone,ChIJM3wJ5YaKwokRZgijtUBSt9I,4.4,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",74.0,1.0,,"2009 Francis Lewis Boulevard, Whitestone",40.780034,-73.8020864
182,Omani,ChIJ8X8dJ4-KwokRXkdXTxiDPJE,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",147.0,1.0,,"160-42 Willets Point Boulevard, Whitestone",40.78053370000001,-73.80186859999999
183,McDonald's,ChIJ_eytEI-KwokRgdGe285gQBI,3.8,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",786.0,1.0,,"160-11 Willets Point Boulevard, Queens",40.780644,-73.8023295
184,King Wok,ChIJiQeESIeKwokR58Gh8lHsWvw,3.9,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",34.0,2.0,,"2567 Francis Lewis Boulevard, Flushing",40.773534,-73.796076
185,La Maria,ChIJ_-g7SIeKwokRpJCftLCEWsk,4.0,"['meal_delivery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",97.0,,,"25-71 Francis Lewis Boulevard, Queens",40.7734435,-73.7959683
186,Green Garden,ChIJ-0t195qKwokR5aynnYBJRCM,3.7,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",54.0,1.0,,"2220 154th Street, Whitestone",40.77791089999999,-73.80940389999999
187,Dunkin',ChIJyS9Ed9ZhwokRm89xaCEVE1o,4.0,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",117.0,1.0,,"2605 Francis Lewis Boulevard, Queens",40.77295900000001,-73.7948674
188,Matese Pizzeria Ristorante & Caterers,ChIJE9pZVYeKwokRb0XiyU29_Uk,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",9.0,,,"26-15 Francis Lewis Boulevard, Flushing",40.772703,-73.794866
189,Matese Pizzeria & Ristorante,ChIJISE6UoeKwokR73X7Wvcv9Ec,4.3,"['meal_takeaway', 'meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",100.0,2.0,,"26-15 Francis Lewis Boulevard, Flushing",40.772703,-73.794866
190,Patsy's Pizzeria Queens,ChIJm25iSX2KwokRTWBKfgclpWk,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",283.0,2.0,,"21-64 Utopia Parkway, Whitestone",40.777108,-73.793626
191,Keilly,ChIJIz8BtWKKwokRH3dSiBQiWCE,3.9,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",49.0,1.0,,"21-40 Utopia Parkway, Queens",40.7776219,-73.7937601
192,Dunkin',ChIJ6Qgh9I6KwokRnpzqDowFQB8,3.7,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",69.0,1.0,,"1755 Francis Lewis Boulevard, Queens",40.7824377,-73.80344769999999
193,Legend of Taste,ChIJRUDshWKKwokRKEDd6H2RAmE,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",136.0,2.0,,"2002 Utopia Parkway, Whitestone",40.77959500000001,-73.794179
194,Parkway Pizza,ChIJD70fZ2KKwokR-BH6olZtr40,4.0,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",39.0,,,"19-7 Utopia Parkway, Whitestone",40.7802434,-73.7937563
195,Nikitas Place,ChIJreVkZGKKwokRJnYCg8pMODw,4.2,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",55.0,2.0,,"1903 Utopia Parkway, Flushing",40.7803468,-73.79360659999999
196,Sangria Latin Restaurant,ChIJDTgQNn6KwokRle-Sck6wnAE,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",380.0,2.0,,"29-02 Francis Lewis Boulevard, Flushing",40.77034,-73.7934341
197,Riviera,ChIJM1jHAGKKwokRF7ZyZYvOiQQ,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",294.0,2.0,,"1712 Utopia Parkway, Whitestone",40.78225210000001,-73.7947252
198,Asian Chef,ChIJ856jvNRhwokRzM_lXfGhp_U,4.5,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",24.0,1.0,,"2904 172nd Street, Flushing",40.77022040000001,-73.7934051
199,Kalamaki GR,ChIJpWEMoRhhwokRsAVPlmRhaxM,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",214.0,2.0,,"2906 172nd Street, Flushing",40.7701797,-73.7934132
200,Five Guys,ChIJQUMoMlhmwokR0MycXlieDRU,3.8,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",107.0,2.0,,"LaGuardia Airport Central Terminal Space WF2, East Elmhurst",40.7731916,-73.8741194
201,LaGuardia Cafe,ChIJpYkHxJFfwokRoi4v1kiHPEs,4.2,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",602.0,1.0,,"97-02 23rd Avenue, New York",40.76828690000001,-73.8732292
202,Mobile food supplier ( food cart),ChIJAV4c6XpfwokRuQhGmWRh4iE,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,,,"99-11 Ditmars Boulevard, Flushing",40.7703924,-73.8707434
203,Halal cart,ChIJH3oyKfFfwokRdcLaTGiUIC4,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"99-11 Ditmars Boulevard, East Elmhurst",40.7703964,-73.8707117
204,86 Express,ChIJHY9-IZhfwokRO2oj6QskWn8,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0,,,East Elmhurst,40.76797060000001,-73.876334
205,Villa Italian Kitchen,ChIJMwv83FpfwokRAUKIRs8QHr4,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"Terminal B, LaGuardia Road, East Elmhurst",40.7742975,-73.8741021
206,Au Bon Pain,ChIJo7f81I5fwokRslWuhVHip8o,3.7,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",316.0,2.0,,"LaGuardia Airport, East Elmhurst",40.77438830000001,-73.8739442
207,Villa Italian Kitchen,ChIJjXXtH4JfwokRGqQs4loXlo4,,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",,,,"LaGuardia Airport Central Food Court, Lower Level",40.77461950000001,-73.87219739999999
208,Villa Italian Kitchen,ChIJPUenXIlfwokR9xoEccOsHEY,3.6,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",63.0,,,"LaGuardia Airport Central Food Court, Upper Level",40.7745235,-73.87185319999999
209,Bowery Bay Tavern,ChIJw6ujOIlfwokRkhjFZIsTblM,2.6,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",30.0,,,"LaGuardia Airport, Terminal B, Flushing",40.77483179999999,-73.8728029
210,Brewery Heights,ChIJ6aya31dfwokRTaWONPOcR7g,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"LaGuardia Airport (LGA), Terminal B Gate 8, LaGuardia Road, East Elmhurst",40.77460670000001,-73.8718579
211,Shake Shack,ChIJc222GJNfwokRoI5h10rQpYw,3.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",84.0,2.0,,"LaGuardia Airport, Terminal B, LaGuardia Road, Queens",40.77460670000001,-73.8718579
212,Todd English's Figs,ChIJkcIL5IhfwokRfp2DHRd9TL0,3.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",81.0,2.0,,"Terminal B, LaGuardia Extension, Flushing",40.7747642,-73.8721979
213,Asian Chao,ChIJMdJ5XIlfwokRYNmVoiDDhss,3.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",14.0,,,"LaGuardia Extension, Flushing",40.7747011,-73.8715222
214,Healthy Gourmet,ChIJQXZ4T4xfwokRANsGK6pDgtw,3.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",22.0,,,East Elmhurst,40.7753494,-73.8744332
215,Metro Burger,ChIJL45m8YtfwokRlgwH485VZjk,3.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",101.0,,,Flushing,40.77410769999999,-73.8702467
216,John Harvard,ChIJ63Wl4YhfwokR3hsrgDYLabo,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"LaGuardia Road, East Elmhurst",40.7756402,-73.87441079999999
217,Angelina's Gourmet Kitchen,ChIJE13G34tfwokRDNGZqD1MyH8,1.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",9.0,,,East Elmhurst,40.7750293,-73.8711812
218,Crust,ChIJxb1oA41fwokRrcsQkKJ5Wjc,3.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",10.0,,,"Terminal C, LaGuardia Airport Entrance, East Elmhurst",40.77050560000001,-73.8677443
219,Osteria Fusco,ChIJsbtbPNFfwokRGo1FxypvHsw,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",5.0,,,"Terminal B, Gates 40 - 59, Gates B, LaGuardia Road, East Elmhurst",40.7741686,-73.86951719999999
220,Los Tacos Locos Y Loncheria,ChIJGyvLCr1fwokR6kAno6tdEbg,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",8.0,,,"3215 Junction Boulevard, East Elmhurst",40.758311,-73.87420399999999
221,Metro Star Coffee Shop,ChIJ-2w1db1fwokRRf84gF710ak,4.5,"['meal_delivery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",50.0,1.0,,"32-11 Junction Boulevard, New York",40.7582837,-73.87421549999999
222,Los Taquitos Del Tio,ChIJGyvLCr1fwokRVDFwH8qTlUI,3.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",50.0,1.0,,"3215 Junction Boulevard, East Elmhurst",40.7582316,-73.8741919
223,Love Bakery,ChIJD4v7dL1fwokR2liqUxb8W3M,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",11.0,,,"32-13 Junction Boulevard, East Elmhurst",40.7582506,-73.87427679999999
224,Domino's Pizza,ChIJa1Lin71fwokRpqpX_XJ-pLo,3.3,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",363.0,1.0,,"3217 Junction Boulevard, Queens",40.75817519999999,-73.8741423
225,Pimpollo,ChIJo-6spb1fwokRDaLkF_cAzJI,4.3,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",104.0,,,"32-39 Junction Boulevard, East Elmhurst",40.7575911,-73.8739147
226,Las Juanas Restaurant Asadero,ChIJMWLyx9ZfwokR8AyzybIshO0,4.2,"['restaurant', 'meal_takeaway', 'cafe', 'food', 'point_of_interest', 'establishment']",38.0,,,"9515 Northern Boulevard, Jackson Heights",40.7570659,-73.8724787
227,New King's Garden,ChIJzbM5a5ZfwokRO2RUHAOhp7A,4.2,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",45.0,1.0,,"9606 31st Avenue, East Elmhurst",40.760437,-73.87256099999999
228,Hamburguesas El GORDO,ChIJtY87_T5fwokRrSzBzzROjek,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.0,,,"96-08 31st Avenue, Flushing",40.76049450000001,-73.8724979
229,Cheng Garden,ChIJEWvzTLxfwokRbvOLHqsF3bw,4.4,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",60.0,1.0,,"9422 Northern Boulevard, Flushing",40.7566771,-73.8732165
230,La Kuchara,ChIJVYXnQ5ZfwokRbeGEs0Su9oM,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",261.0,2.0,,"95 07 31st Avenue, Queens",40.7607515,-73.8730704
231,Gilda's,ChIJu9KF95dfwokRnqLPOqihFFM,3.9,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",159.0,,,"91-15 31st Avenue, East Elmhurst",40.76036639999999,-73.8770639
232,El rinconcito,ChIJc8Xv_WFfwokRWjhTpFN4Rzs,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"32-49 98th Street, Flushing",40.75758679999999,-73.8701536
233,Satori Burgers,ChIJueiwAphfwokRJExSS1ZPZR4,4.4,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",157.0,,,"9109 31st Avenue, East Elmhurst",40.7603504,-73.877287
234,La Nueva Colombia,ChIJvdHEAphfwokRVYkBaEfrwlI,3.7,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",407.0,2.0,,"9107 31st Avenue, East Elmhurst",40.760366,-73.877326
235,Cafe Rubio,ChIJFVlua75fwokR58_T3grQ2AA,4.3,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",768.0,2.0,,"9805 Northern Boulevard, Corona",40.7573199,-73.8701729
236,RJR Yummy Kitchen,ChIJmVMgBphfwokR34TkuIKASgE,4.3,"['meal_takeaway', 'meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",118.0,1.0,,"90-21 31st Avenue, East Elmhurst",40.7602343,-73.87781319999999
237,Grano de Café,ChIJrX6G7ONfwokRRo2efjc7Wl8,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",29.0,,,"9812 Northern Boulevard, Corona",40.757043,-73.8698737
238,The King of Taco,ChIJx14gBphfwokRHyZqZhjaAk8,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",443.0,2.0,,"9017 31st Avenue, East Elmhurst",40.7603042,-73.8779595
239,Nueva Fuente,ChIJ5clXQr5fwokRN3iVleqniv0,4.6,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",23.0,,,"98-18 Northern Boulevard, Queens",40.7570472,-73.8697583
240,111 Deli Stop Corp,ChIJTyzC8-lfwokRkveBjFcVaeQ,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",21.0,,,"110-21 Northern Boulevard, Flushing",40.758171,-73.859079
241,Rainhas Churrascaria,ChIJ-7bbDOpfwokRVEQ5e9q98gc,4.4,"['night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2507.0,2.0,,"108-01 Northern Boulevard, Corona",40.75801089999999,-73.8606262
242,Capelli's Cafe,ChIJQ3ZQcepfwokRxTKF_RjrKEY,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",99.0,,,"107-11 Northern Boulevard, Corona",40.75804309999999,-73.8614523
243,El Fogon Costeno,ChIJPW1mAepfwokR35sAyNNj6e0,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",355.0,2.0,,"10912 Northern Boulevard #1344, Corona",40.7577,-73.8598833
244,La Roja de Todos,ChIJIedJCupfwokRGzjPd3NSju8,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",178.0,,,"10802 Northern Boulevard, Corona",40.7576299,-73.8607656
245,New York,ChIJ0XMLu6BfwokRXSIC2irIzUs,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"32-37 112th Street, Flushing",40.7584098,-73.8577306
246,Polanco's,ChIJNeBbaMFfwokRGVDgvMfKz_o,4.2,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",100.0,,,"33-13 108th Street, Corona",40.7573501,-73.8607229
247,No.1,ChIJTbut1cFfwokRRvWBl2RaDUU,3.7,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",65.0,1.0,,"106-14 Northern Boulevard, Flushing",40.7575317,-73.8622547
248,Carniceria Mexicana,ChIJN3PsnOpfwokRh1EMo76Lnlg,4.3,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",77.0,,,"10509 Northern Boulevard, Corona",40.7579369,-73.8633275
249,Cibao,ChIJ3_9RIsBfwokRdJmXacEn54s,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",7.0,,,"10422 Northern Boulevard, Flushing",40.7574466,-73.86378429999999
250,The Holy Grill,ChIJSU8cAwtfwokR_3zN8CDyPwo,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",66.0,,,"104-02 Northern Boulevard, Queens",40.757397,-73.864443
251,Lung Sing,ChIJjXnU-b9fwokREXnUM0cxa_8,3.8,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",47.0,1.0,,"103-07 Northern Boulevard, Flushing",40.75788120000001,-73.8653423
252,Jamaica Breeze,ChIJARkywpRfwokRqdOAXUukomI,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",342.0,2.0,,"103-02 Astoria Boulevard, East Elmhurst",40.7611008,-73.8661345
253,Tacos Mexico,ChIJG-tF5L9fwokRHB-8QBgncgg,3.4,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",263.0,2.0,,"10203 Northern Boulevard, Corona",40.7577778,-73.86638889999999
254,El Nuevo Salinas,ChIJ4ejN7b9fwokRc6x_qGUQUEs,3.5,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",140.0,2.0,,"102-02 Northern Boulevard, Flushing",40.7573485,-73.8663637
255,Guaro,ChIJm0taE8FfwokRcHnykABDp0s,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",21.0,,,"107-01 37th Avenue, Flushing",40.754105,-73.8610757
256,Northern Café Grill & Chimi,ChIJefeBwr9fwokRSRDfsWm9Y80,4.4,"['meal_delivery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",71.0,1.0,,"101-13 Northern Boulevard, Corona",40.75772149999999,-73.8669408
257,Plaza Deli,ChIJ9XP1wL9fwokRjvbJeyWedO0,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",11.0,,,"101-06 Northern Boulevard, Corona",40.75731969999999,-73.8672168
258,Dunkin',ChIJV4aQ3JlfwokRP8l21pdIKiM,3.7,"['bakery', 'meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",6.0,1.0,,"Gulf Gas Station, 10801 Grand Central Parkway, Queens",40.7654047,-73.86196
259,Ur Deli & Grill,ChIJryo0eL9fwokR6dEcA-N1zmI,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,Corona,40.7555872,-73.8660843
266,Pavilion Grille,ChIJaSfIlZJfwokRH7C98QO0TQE,3.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",45.0,,,"104-04 Ditmars Boulevard, East Elmhurst",40.7671571,-73.8671664
267,Sam hottel,ChIJ7bV2qeZfwokRRGp8s9i6_cM,,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,"104-04 Ditmars Boulevard, Flushing",40.76700820000001,-73.8670454
275,KINGSIDE,ChIJgcNJtyBfwokR28c93MCYH7c,1.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",5.0,,,"Terminal B, LaGuardia Extension Gates 40 - 59, Gates B, East Elmhurst",40.773189,-73.8679214
280,La Esquina del Sabor,ChIJP1qkOL5fwokRU7LiH3xl2O0,4.2,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",155.0,2.0,,"99-01 Northern Boulevard, Corona",40.7573198,-73.8694951
282,Manta Llave Del Mar,ChIJ84OiSL5fwokR1Qam-Ig9uik,3.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",11.0,,,"9912 Northern Boulevard, Flushing",40.7571443,-73.8690129
283,Papa John's Pizza,ChIJodjzOL5fwokR8P-VMLglVKI,3.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",157.0,1.0,,"99-06 Northern Boulevard Ste 1, Queens",40.75705659999999,-73.86918469999999
285,El TRI MX Restaurant & Bar,ChIJT5pF0jFfwokRPEkXGd6AJQc,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",12.0,,,"99-12 Northern Boulevard, Corona",40.7570511,-73.8689522
288,Caridad Restaurant,ChIJT5LwtL9fwokRBvt-jf1kU6g,4.0,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",473.0,2.0,,"100-02 Northern Boulevard, Flushing",40.7570462,-73.8682449
289,El Pailon,ChIJOUpq9R9fwokRK42ZL1YG1zg,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,,,"100-08 Northern Boulevard, Corona",40.7571311,-73.86803309999999
290,Montañita Restaurant,ChIJXYFoUOhfwokRsjNdtWxeig4,4.4,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",18.0,,,"100 14 Northern Boulevard, Corona",40.7571871,-73.867761
294,El Nuevo Salinas,ChIJ4ejN7b9fwokRc6x_qGUQUEs,3.5,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",139.0,2.0,,"102-02 Northern Boulevard, Flushing",40.7573485,-73.8663637
300,Popeyes Louisiana Kitchen,ChIJ-Y8vWnFhwokR60mxh1nMEI0,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",261.0,1.0,,"19702 Hillside Avenue, Hollis",40.7182598,-73.76503149999999
301,A-C Market Grocery and flowers and Sándwich and tacos food Mexica,ChIJt0JBm5hhwokRxhzSWYWidhw,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,,,"91-32 197th Street, Queens",40.71368869999999,-73.7628857
